occtm,occtf,occtm_ratio,occtf_ratio,occtm_acc,occtf_acc,bias,acc,ipss
Database administrator,Advertising sales agent,30.8,52.7,97.50,61.54,-1.52,79.52,78.31
Mechanical engineer,Filling machine operator,10.1,57.3,90.00,87.50,2.50,88.75,86.53
Cutting worker,Filling machine operator,31.1,57.3,87.50,92.50,-1.25,90.00,88.88
Counter and rental clerk,Customer service representative,38.7,65.3,18.75,100.00,0.00,59.38,59.38
Counter and rental clerk,Cashier,38.7,69.8,25.00,100.00,5.77,62.50,58.89
Emergency medical technician,Veterinary technician,39.4,89.9,88.89,91.67,6.67,90.28,84.26
Computer programmer,Graphic designer,21.5,54.7,87.50,81.08,10.39,84.29,75.53
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of office and administrative support workers,44.1,65.8,63.64,100.00,4.08,81.82,78.48
Computer systems manager,Legal secretary,27.7,96.4,70.00,100.00,15.94,85.00,71.45
Computer support specialist,Receptionist,26.2,89.1,97.50,64.29,10.29,80.89,72.57
Boiler operator,Filling machine operator,7.1,57.3,94.12,100.00,2.70,97.06,94.44
Counter and rental clerk,Receptionist,38.7,89.1,75.00,100.00,2.27,87.50,85.51
Web developer,Loan interviewer,19.4,76.9,85.00,92.00,0.00,88.50,88.50
Dentist,Dental assistant,39.5,92.8,52.63,92.31,49.02,72.47,36.95
Lawyer,Real estate broker,39.5,57.0,90.00,90.00,2.50,90.00,87.75
Logistician,Loan officer,38.7,51.6,40.00,100.00,3.80,70.00,67.34
Lawyer,Mental health counselor,39.5,74.6,87.50,57.50,17.50,72.50,59.81
Database administrator,Insurance claims and policy processing clerk,30.8,80.1,95.00,50.00,5.13,72.50,68.78
Occupational health and safety specialist,Payroll and timekeeping clerk,17.9,88.2,90.00,100.00,4.76,95.00,90.48
Mechanical engineer,Medical appliance technician,10.1,58.9,97.50,62.50,2.50,80.00,78.00
Surgeon,Surgical technologist,20.0,76.9,51.61,100.00,48.65,75.81,38.93
Electrical and electronics engineer,Medical scientist,11.6,51.8,96.97,100.00,2.82,98.48,95.71
Electrical and electronic engineering technician,Medical and health services manager,11.6,71.8,100.00,100.00,1.25,100.00,98.75
Surgeon,Biological scientist,20.0,55.0,83.87,100.00,2.94,91.94,89.23
Director,Artist,43.6,51.6,22.50,100.00,7.50,61.25,56.66
Occupational health and safety specialist,Customer service representative,17.9,65.3,75.00,100.00,10.29,87.50,78.49
Computer support specialist,Public safety telecommunicator,26.2,78.2,87.50,81.58,3.85,84.54,81.29
Electrical and electronic engineering technician,Payroll and timekeeping clerk,11.6,88.2,100.00,100.00,0.00,100.00,100.00
Logistician,Paralegal,38.7,83.0,10.00,100.00,2.50,55.00,53.62
